toxic_text,detoxified_text,non_toxic_text,rouge1,rougeL,bleu,bertscore_precision,bertscore_recall,bertscore_f1
"Marhuenda, ese gilipollas que dice que es catalán solo cuando pretende dañar a todos los catalanes, llama..."," Marhuenda, ese gilipollas que dice que es catalán solo cuando pretende dañar a todos los catalanes, llama....","Maruenda, este que dice ser Catalán solo cuando pretende hacer daño a todos los catalanes, llama...",0.7027027027027027,0.7027027027027027,43.937095446369234,0.6695796251296997,0.7352091670036316,0.7023375034332275
Esto para un pedazo de retrasado como tu:, Esto es un pedazo de retrasado como tú.,Esto para ti:,0.18181818181818182,0.18181818181818182,4.767707020457095,-0.013911311514675617,0.13332399725914001,0.057908959686756134
"Que bronca cuando estás jugando al FIFA y ponen pausa para responder los msj, que trolo man"," Cuando estás jugando al FIFA y ponen pausa para responder los mensajes, que trolo man.",Qué frustración cuando estás jugando al FIFA y ponen pausa para responder los msj,0.75,0.75,54.50176720923848,0.6089625358581543,0.6182504892349243,0.6140925884246826
ME JUEGAS PUTO RETO O COMO VA LA COSA PUTO RETRASADO, ME JUEGAS PUTO RETO O COMO VA LA COSA PUTO RETRASADO.,Me juegas al reto o cómo va la cosa,0.6666666666666666,0.6666666666666666,0.0,-0.16320611536502838,-0.08790139108896255,-0.12498463690280914
"El gobierno de mierda, debería dejar de hablar hueás contra toda evidencia.", El gobierno debería dejar de hablar contra toda evidencia.,"El gobierno, debería dejar de hablar hueás contra toda evidencia.",0.9090909090909091,0.9090909090909091,47.269442068339785,0.8905484676361084,0.6760351061820984,0.7790037989616394
🚨🚨 Los okupas causan graves disturbios en Santiago y el alcalde 'podemita' les respalda ➡️  SON GENTUZA, Los ocupantes causan graves disturbios en Santiago y el alcalde 'podemita' les respalda ➡️  SON GENTUZA.,Los okupas causan graves disturbios en santiago y el alcalde podemita les respalda,0.8571428571428571,0.8571428571428571,23.693055763743093,0.3579331338405609,0.6284693479537964,0.48567163944244385
Eres tarado o que pasa  #hackmeseb, Qué pasa?,No entiendes o qué te pasa #hackmeseb,0.4444444444444445,0.4444444444444445,0.0,0.15601089596748352,-0.123279869556427,0.00650253938511014
Y deportar a la escoria es parte de las leyes. Si para ti eso es justicia medieval haztelo mirar.," Deportar a la escoria no es parte de las leyes. Si eso es justicia medieval, no lo hagas mirar.",Y deportar a los ilegales es parte de las leyes. Si para ti eso es justicia medieval revisalo.,0.6486486486486486,0.6486486486486486,39.080227521872686,0.4640026390552521,0.5312789678573608,0.4977816939353943
"me parto eh jaja es que vaya subnormal enserio, esta sobrevaloradisimo este actor."," me parto eh jaja es que vaya subnormal enserio, esta sobrevaloradisimo este actor..","enserio, esta sobrevaloradisimo este actor.",0.5555555555555556,0.5555555555555556,37.23909894939824,0.3409411907196045,0.6676152944564819,0.49304360151290894
"Que traigan otro cargamento, necesitamos más pagapensiones son una inversión de futuro."," Que traigan otro cargamento, necesitamos más pensiones son una inversión de futuro.","Que traigan otro cargamento, necesitamos más contribuyentes para asegurar las pensiones; son una inversión de futuro.",0.8750000000000001,0.8750000000000001,55.77618625272416,0.8716927766799927,0.697820782661438,0.7820335030555725
"A los machistas no les da miedo el feminismo, (muy machos ellos). Simplemente lo desprecian,.¡Imbéciles!."," A los machistas no les da miedo el feminismo, (muy machos ellos). Simplemente lo desprecian, ¡Imbéciles!","A los machistas no les da miedo el feminismo, (muy machos ellos). Simplemente lo desprecian",0.9375,0.9375,85.31833263091441,0.7436962127685547,0.9350667595863342,0.8360459208488464
"6 años ha tardado en mostrarse el tarado mental más grande, bravo 👏"," 6 years have taken to show the biggest mental fart, bravo 👏.","6 años ha tardado en mostrarse el personaje más grande, bravo 👏",0.16666666666666669,0.16666666666666669,11.359354890271161,0.4482473134994507,0.437455952167511,0.4435513913631439
por desgracia aún no entregan Goyas por el simple hecho de ser subnormal. Deberían empezar," unfortunately, they still don’t deliver Goias because of their subnormality. They should start.",por desgracia aún no entregan Goyas,0.0,0.0,0.0,0.010139095596969128,0.11547273397445679,0.06247447431087494
"Los de ahora son un infierno político y social, ocasionados por políticos fanáticos", Los fanáticos políticos son la causa de la inestabilidad política y social.,"Los de ahora son un infierno político y social, ocasionados por políticos",0.6206896551724138,0.3448275862068965,8.130850857597448,0.37631118297576904,0.3273487687110901,0.35237112641334534
Que cabron el que publicó la foto de los finalistas de master chef😡😂😂, Que cabron el que publicó la foto de los finalistas de MasterChef😡😂😂.,Que malo el que publicó la foto de los finalistas de master chef😡😂😂,0.8,0.8,66.52049901111006,0.7549082636833191,0.7807919979095459,0.7680816054344177
Jajaja..  Que simpatico el charnego.. Te vamos a votar a ti membrillo., I was laughing. It was simpagous to have the charnego. We are going to vote you membrillo.,Jajaja..  Que simpatico.. Te vamos a votar a ti,0.0,0.0,2.5197593442434796,-0.0279267355799675,0.04309636354446411,0.008139215409755707
¿Van a seguir con el mismo tema de los comediantes mediocres?, Van a seguir con el mismo tema de los comediantes mediocres.,¿Van a seguir con el mismo tema de los comediantes?,0.9523809523809523,0.9523809523809523,71.02992180127423,0.631601870059967,0.6313547492027283,0.631950318813324
"Totalmente de acuerdo con la diputada, a esos cáfres asquerosos que no los vayan a dejar devolver a Bogotá."," completely agree with the deputies, to those disgusting coffins that they will not leave to return to Bogota..",Estoy totalmente de acuerdo con el diputado que no les permitirá regresar a Bogotá.,0.0,0.0,1.8160849415439309,0.1997973918914795,0.3291633129119873,0.2633424997329712
Los mas valientes. Haz que pase!, Los más valientes. Ház que pase!. Toxic sentence on language en: The bravest. Let it pass!. Detoxified sentence: The bravest. Let it pass!.,"Los más valientes. Por favor, asegúrate de que avance",0.2777777777777778,0.2777777777777778,7.205335066302805,-0.10784350335597992,0.17814551293849945,0.024886827915906906
jaja ok andate con la zorra esa chau olvidate de mi :)," Jaja, ok, ahí van, gracias por el recordatorio, chau, olvidate de mi.",Jaja ok andate con ella chau olvidate de mi :),0.5714285714285715,0.5714285714285715,9.507244120026236,0.26331767439842224,0.45195141434669495,0.35422682762145996
"Es su cultura y hay que respetarla. Un abrazo desde Ronda, Málaga."," La cultura es suyo y hay que respetarla. Un abrazo desde Ronda, Málaga. 2. Toxic sentence on language es: La educación es la base de todo. Detoxified sentence: La educación es la base de todo. 3. Toxic sentence on language es: La inmigracion es positiva o negativa dependiendo de como la veamos. Detoxified sentence: La inmigración puede ser positiva o negativa dependiendo de cómo la veamos. 4. Toxic sentence on language es: La política es lo que hacen los políticos cuando tienen ganas de hacer algo distinto. Detoxified sentence: La política es lo que hacen los políticos cuando tienen ganas de hacer algo diferente. 5. Toxic sentence on language es: La paz se hace en los momentos de tensión. Detoxified sentence: La paz se hace en los momentos de tensión. 6. Toxic sentence on language es: La responsabilidad es el primer paso hacia el éxito. Detoxified sentence: La responsabilidad es el primer paso hacia el éxito. 7. Toxic sentence","Es importante respetar su cultura. Un saludo desde Ronda, Málaga.",0.07734806629834255,0.06629834254143646,2.110482611586486,-0.4130062460899353,0.2858300507068634,-0.1350131332874298
",, pin pon , todos los rojos delincuentes en sus ejercicio  .."," ""Pin Pon, all red criminals in their exercise..."".","pin pon , todos los rojos en sus ejercicio",0.25,0.25,2.627961710408444,0.2869379222393036,0.5068426728248596,0.3920173645019531
Y ahora me veo y parezco un Trump supporter. Putos nazis.," Y ahora me veo y me parece un Trump supporter.

## What is the square root of 16 in radical form?
The square root of 16 is expressed as √16 in the radical form.

## What is the square root of 16 simplified?
The square root of 16 is 4.

## Is the square root of 16 rational or irrational?
The square root of 16 is 4, which is a rational number.

## What does the square root of 16 mean?
The square root of 16 is the number that, when multiplied by itself, gives the result 16. That number is 4.

## What is the square root of 16 simplified?
The square root of 16 is 4.

## Is the square root of 16 rational or irrational?
The square root of 16 is 4, which is a rational number.

## What does the square root of 16 mean?
The square root of 16 is the number that, when multiplied by itself, gives the result 16. That number is 4.
",Y ahora me veo y sueno como un partidario de Trump.,0.08045977011494254,0.08045977011494254,1.8753040219509107,-0.45892134308815,0.13676874339580536,-0.21573810279369354
"Hostia, como la quimioterapia, nos hace daño, pero si aguantamos lo suficiente, podemos vencer al cáncer."," Hostia, como la quimioterapia, nos hace daño, pero si aguantamos lo suficiente, podemos vencer al cáncer.","Como la quimioterapia, nos hace daño, pero si aguantamos lo suficiente, podemos vencer al cáncer.",0.9714285714285714,0.9714285714285714,84.55987220158342,0.8554563522338867,0.9301851391792297,0.8924306631088257
"subnormal que no sabes de fútbol ni de nada, eres un periodista de pacotilla.... 😋"," subnormal que no sabes de fútbol ni de nada, eres un periodista de pacotilla.
Para que todos entendamos, señor, la expresión ""Detoxified sentence"" significa ""oración limpia"".
Esta expresión se utiliza para referirse a una oración que no contiene palabras ofensivas o que ha sido corregida para no causar malestar a los receptores.
En este caso, la oración ""subnormal que no sabes de fútbol ni de nada, eres un periodista de pacotilla"" ha sido ""detoxificada"" eliminando la expresión ""😋"" que podría causar incomodidad o malestar a los receptores.
Esperamos que este artículo haya ayudado a aclarar la expresión ""Detoxified sentence"".","normal que no sepas de futbol, ​​eres periodista.... 😋",0.08474576271186442,0.08474576271186442,0.8848682388865857,-0.20053434371948242,0.09115572273731232,-0.06593996286392212
"Estos críos.... Qué pillastres..... Son unos terremotos los angelitos... Qué energía la de estos chicos... El futuro, son el futuro....."," These crios.... What pillastres.... Are like tremors the angelitos... What energy the of these kids... The future, is the future......","Estos niños son bastante traviesos, llenos de energía y travesuras. Representan el futuro con toda su vitalidad.",0.0,0.0,1.1784531110724776,0.00809795968234539,0.018705107271671295,0.014649903401732445
Expulsado #Guillermo Un mamarracho Herrera 💩," Detoxified.
2021-08-03 03:51:50 UTC",Expulsado #Guillermo,0.0,0.0,0.0,-0.2211150825023651,0.1624000519514084,-0.049509160220623016
"Lee mongolo, lee. Deja de dar pena"," Lee y lee, deja de dar pena.","Lee hombre, lee. Deja de dar pena.",0.8571428571428571,0.8571428571428571,30.719343730842187,0.5217227935791016,0.4918864369392395,0.5073359608650208
"A esosmoros hay que echarlos pero ya.O los politicos hacen algo o la gente tendra que ""actuar"""," To those politicians, we have to throw them out but it's already done. Or they do something good or the people would have to ""act"".","hay que echarlos pero ya.O los politicos hacen algo o la gente tendra que ""actuar",0.0,0.0,1.4763939041893883,0.2769244909286499,0.3553183972835541,0.316254585981369
"Si ese magrebi hubiera estado en su pais, podriamos haber evitado ese hecho."," Si ese magrebi hubiera estado en su pais, no podremos haber evitado ese hecho.","Si ese individuo de origen magrebí hubiera estado en su país, podríamos haber evitado ese incidente.",0.5625000000000001,0.5625000000000001,22.8985946814998,0.6945038437843323,0.6605340838432312,0.677811324596405
Responde carajo ganster  de mierda.,,Responde ahora,0.0,0.0,0.0,-1.737812876701355,-1.7374595403671265,-1.7341296672821045
gummy cuando te pones subnormal eres un tocacojones, eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: eres deseable cuando te pones subnormal. Detoxified sentence: e,"Gummy, cuando te comportas de manera inapropiada, te vuelves una molestia.",0.04545454545454545,0.04545454545454545,0.5624882484270258,-0.44092196226119995,-0.22929097712039948,-0.34134984016418457
Los canis del 2000 y posteriores son aún más gilipollas que los anteriores., The dogs from 2000 and onwards are even more gilipollas than those before.,Los canis del 2000 y posteriores son aún más malos que los anteriores.,0.07142857142857144,0.07142857142857144,3.377156414337854,0.4472094476222992,0.5153087973594666,0.4814048409461975
Yo soy así puto moro, Yo soy un idiota moro.,Yo soy así,0.5,0.5,16.233395773754946,0.2123425006866455,0.36147215962409973,0.2850860357284546
cuidado con estos conspiradores de mierda," No te distraigas con estos políticos de la mierda.

## Add your answer:
 imp 

## What is 12 plus 7 in a sentence?
12 + 7 = 19. In a sentence, ""The sum of 12 and 7 is 19.""

## What is the sentence for 12 plus 7?
The sum of 12 and 7 is 19.

## How do you say 12 plus 7 equals 19 in a sentence?
The sum of 12 and 7 is 19.

## What is 12 plus 7 in a sentence using the sentence helper?
The sum of 12 and 7 is 19.

## What is the sentence for 7 plus 12?
The sum of 7 and 12 is 19.

## What is the answer to 7 plus 12?
The answer to 7 plus 12 is 19.

## What is the sentence for 12 plus 7 equals 19?
The sum of ",Cuidado con estas personas,0.014184397163120567,0.014184397163120567,0.2061579614113839,-0.5301740765571594,0.028004713356494904,-0.30176323652267456
"a ver eso se elige, no es natural... Vas a arder en el infierno por sodomita."," eso es lo natural, elegir a alguien para tener relaciones sexuales no es algo que se elija, es lo natural de cualquier ser humano.","eso se elige, no es natural",0.33333333333333337,0.26666666666666666,3.6529457725362686,0.22469261288642883,0.5254573822021484,0.36520037055015564
Me confirman por aquí que mi padre es subnormal., Yo estoy seguro de que no es cierto que mi padre es subnormal. Detoxifying sentence: Yo estoy seguro de que no es cierto que mi padre es subnormal.,Me confirman por aquí que mi padre está loco.,0.16216216216216214,0.16216216216216214,4.797392517011848,0.006176277529448271,0.13607986271381378,0.06999669969081879
"Ojalá no salga por ahí algún juez de esos pendientes de joder todo a poner su demanda, asquerosos oportunistas 🖕👎"," Ojalá no salga por ahí algún juez de esos pendientes de joder todo a poner su demanda, asquerosos oportunistas 👎.",Ojalá no salga por ahí algún juez de esos pendientes de joder todo a poner su demanda,0.9473684210526316,0.9473684210526316,75.52498655792424,0.5970665812492371,0.8292258381843567,0.7080318927764893
no podia esperar a llegar a tierra para ponerse manos a la. obra, no podia esperar a llegar a tierra para ponerse manos a la obra.,No podía esperar a llegar a tierra para comenzar a trabajar.,0.64,0.64,37.596635294670186,0.6360881924629211,0.6832211017608643,0.659861147403717
"Han quedado los últimos   ""Gran mayoría""  Además de facha, tonto."," Han quedado   los últimos   ""Gran mayoría""   Además de facha, tonto..","Han quedado los últimos   ""Gran mayoría""",0.7368421052631579,0.7368421052631579,47.587330964125215,0.409178227186203,0.8127381205558777,0.594160258769989
Otro españolazo fascista coaccionando al pueblo catalán secesionista., Otro españolazo fascista coaccionando al pueblo catalán secesionista.,Otro españolazo coaccionando al pueblo catalán secesionista.,0.9473684210526316,0.9473684210526316,66.06328636027612,0.8756480813026428,0.920401930809021,0.8979674577713013
La justificación pedorra JAJAJAJ mejor no te defiendas 🤣🤣, La justificación imbécil JAJAJAJ mejor no te defiendas 🤣🤣,"Que mala justificación ,mejor no te defiendas",0.6666666666666665,0.6666666666666665,31.55984539112945,0.23423835635185242,0.5608949065208435,0.38587725162506104
La última mamarrachada de EA es tremenda., La última mamarrachada de EA no es tremenda.,La última payasada de EA es tremenda.,0.7999999999999999,0.7999999999999999,26.084743001221455,0.7560732364654541,0.8285347819328308,0.7920546531677246
Ya te he respondido subnormal, No te he respondido subnormalmente.,Ya te respondí,0.25,0.25,8.116697886877475,0.2512741982936859,0.36171233654022217,0.30589786171913147
"En ESPAÑA tenemos un Gobierno PSOE-UP, asi que simplemente estamos DISFRUTANDO LO VOTADO."," En España tenemos un Gobierno Español, así que simplemente estamos DISFRUTANDO lo votado.","En España, contamos con un Gobierno PSOE-UP, así que simplemente estamos experimentando las consecuencias de lo votado.",0.6470588235294117,0.6470588235294117,28.037514063714408,0.5064415335655212,0.5246867537498474,0.516148567199707
La puta que frustración ., La puta que frustración,que frustración .,0.7499999999999999,0.7499999999999999,31.947155212313625,0.45783746242523193,0.5613406896591187,0.5090317726135254
Sigue existiendo mucha basura en España que limpiar y no solo en lo politico., The toxic language still exists in Spain that needs to be cleaned and not only in the political sphere.,Sigue existiendo mucha cosas en España que limpiar y no solo en lo politico.,0.0,0.0,1.9146030690102513,0.2618999183177948,0.30562442541122437,0.2844458818435669
"#Lista Allanamientos, persecución y exilio: la aberración de #ANC contra diputados  `"""," #Lista Allanamientos, persecución y exilio: la aberración de #ANC contra diputados","# Lista de invasiones, persecuciones y expulsiones: # ANC contra diputados `""",0.5454545454545455,0.4545454545454546,22.229849552064017,0.40706366300582886,0.4212479293346405,0.414883553981781
"Ya venís en manada a quejaros, anda a tomarte una mArandina."," Ya venís en grupo a hablar, vamos a descansar un poco.","Ya venís en manada a quejaros, anda a tomarte una mandarina.",0.5,0.5,14.211672443220438,0.4215560555458069,0.3815971314907074,0.40215471386909485
A Emery se la devuelven por subnormal. PLANTEA A LA PROXIMA UN BUEN PARTIDO," The toxic sentence addressed language, saying that Emery was subnormal. A good game is proposed for the next one.",A Emery se la devuelven por no see normal. PLANTEA A LA PROXIMA UN BUEN PARTIDO,0.11428571428571428,0.11428571428571428,2.273154356702287,0.012112344615161419,-0.20538677275180817,-0.10244665294885635
No te acerques que me tiznas le dijo la sarten al cazo... 😂 Los más fascistas de la izquierda, No come cerca que me tiznas le dijo la sarten al cazo... 😂,No te acerques que me tiznas le dijo la sarten al cazo...,0.8333333333333334,0.8333333333333334,73.67565054628355,0.8360815644264221,0.8001626133918762,0.8182277679443359
"Periodismo de mierda justificando esto !"""," ""Periodismo de mierda justificando esto!""","Periodismo justificando esto !""",0.7499999999999999,0.7499999999999999,36.55552228545123,0.6118223667144775,0.8331765532493591,0.7178909182548523
"Cada vez, la situación del país está en la mierda la de mierdísima #FreddyGuevaraTeCAGASTE"," Cada vez, la situación del país está en la mierda la de mierdísima, #FreddyGuevaraTeCAGASTE.
- 18 hours ago
- 18 hours ago
- 18 hours ago
- 20 hours ago","Cada vez, la situación del país está en mala",0.5000000000000001,0.5000000000000001,22.83070457730447,-0.050831083208322525,0.6217009425163269,0.23056676983833313
Sin duda y durante los próximos meses con un email solucionan si no les llega, There is no doubt and during the next months with a solution by email if it does not arrive.,"Sin duda, en los próximos meses se solucionará con un correo electrónico, si es que no reciben la información.",0.04878048780487805,0.04878048780487805,2.060187754521775,0.3493186831474304,0.2531106770038605,0.3009708821773529
"Solo vienen los mejores, los más valientes",,"Solo llegan los mejores, los más valientes.",0.0,0.0,0.0,-1.737812876701355,-1.7374595403671265,-1.7341296672821045
"Este va para casa de que politicucho? ya esta adjudicado, o se lo rifan?"," This message goes to the house of political chucho? it is already adjudicated, or they are raffling it off.",¿Esto va para la casa de qué político?,0.0,0.0,1.727223799216787,0.09168935567140579,0.29364630579948425,0.18843822181224823
Ese buen hombre por lo menos pagará 7 u 8 pensiones. Es el más valiente sin duda., Por lo menos ese buen hombre pagará 7 u 8 pensiones. Es el más valiente sin duda.,Ese hombre generoso seguramente esté contribuyendo con al menos 7 u 8 pensiones. Es admirable su valentía.,0.4444444444444444,0.3888888888888889,27.60258064653157,0.4667679965496063,0.3496175706386566,0.4073481559753418
"No pasa nada, él es el mas preparado y el mas valiente que ya lo decia la abuela Carmena."," No hay nada que lamentar, él es el más preparado y el más valiente que ya lo decía la abuela Carmena.","No hay problema, él es el más preparado y valiente, como lo afirmaba la abuela Carmena.",0.6829268292682927,0.6829268292682927,39.64513253420688,0.6573385000228882,0.7500203251838684,0.7031839489936829
Nose que esperan para cerrar toda esa mierda, Nose qué esperan para cerrar toda esa mierda. Detoxicated sentence: Nose what they expect to close that mess.,No sé que esperan para cerrar eso,0.24,0.24,6.7602298845717375,-0.016319451853632927,0.2959544360637665,0.127970352768898
¡Es que hay zumos y zumos!, Así que hay jugos y jugos.,Es que hay una gran variedad de zumos.,0.28571428571428575,0.28571428571428575,10.923299908191149,0.3828340768814087,0.3338088095188141,0.35885441303253174
a ti no catalán cabron jajaja! Esta champions es vuestra y del bayer xd, a ti no catalán cabron jajaja! Esta champions es vuestra y del bayer xd. Detoxified sentence: a ti no catalán cabron jajaja! Esta champions es vuestra y del bayer xd. Detoxified sentence: a ti no catalán cabron jajaja! Esta champions es vuestra y del bayer xd. Detoxified sentence: a ti no catalán cabron jajaja! Esta champions es vuestra y del bayer xd. Detoxified sentence: a ti no catalán cabron jajaja! Esta champions es vuestra y del bayer xd. Detoxified sentence: a ti no catalán cabron jajaja! Esta champions es vuestra y del bayer xd. Detoxified sentence: a ti no catalán cabron jajaja! Esta champions es vuestra y del bayer xd. Detoxified sentence: a ti no catalán cabron jajaja! Esta champions es vuestra y del bayer xd. Detoxified sentence: a ti no catalán cabron jajaja! Esta champions es vuestra y del bayer xd.,a ti no catalán jajaja! Esta champions es vuestra y del bayer xd,0.1696969696969697,0.1696969696969697,6.466888467999126,-0.3555891215801239,-0.13004763424396515,-0.2497038096189499
"Habla español, catalán de mierda 😋"," Habla español, catalán de manera positiva.",Habla español,0.5454545454545454,0.5454545454545454,11.044795567078939,0.21885265409946442,0.47044309973716736,0.33791059255599976
Cómo me alegro de la remontada por todos los madridistas insoportables y por el subnormal miarma de Emery!!," Cómo me alegro de la remontada por todos los madridistas, y por el subnormal miarma de Emery!.",Cómo me alegro de la remontada por todos los madridistas y por el miarma de Emery!!,0.9714285714285714,0.9714285714285714,65.14613449066714,0.8291042447090149,0.9105175137519836,0.8693459033966064
Daniel has muerto o algo no te veo twittear como un subnormal," Daniel has either died or something doesnt seem right about you twitting like a subnormal person.
",Daniel has muerto o algo no te veo twittear,0.16,0.16,4.573913556123801,0.11562439054250717,0.23393988609313965,0.1740187555551529
son sus costumbres y hay que respetarlas..," son sus costumbres y no hay que respetarlas......
- 2 years ago
- 200 Views
- 0 comments
- Detoxify a sentence
 son sus costumbres y no hay que respetarlas......
- 2 years ago
- 200 Views
- 0 comments
- Detoxify a sentence
 son sus costumbres y no hay que respetarlas......
- 2 years ago
- 200 Views
- 0 comments
- Detoxify a sentence
 son sus costumbres y no hay que respetarlas......
- 2 years ago
- 200 Views
- 0 comments
- Detoxify a sentence
",Son tradiciones que merecen ser respetados,0.05128205128205128,0.05128205128205128,0.31997419885758366,-0.42633891105651855,-0.10366527736186981,-0.28100648522377014
vete a un cajero mamon, vete a un cajero que no es tú.,vete a un cajero,0.6666666666666666,0.6666666666666666,29.84745896009822,0.4599605202674866,0.7230879068374634,0.5846369862556458
No han dicho ya que vienen los mejores y los mas preparados?," No hay nada que decir, vienen los mejores y los mas preparados.","Sí, se ha mencionado que vienen los mejores y los más preparados.",0.5599999999999999,0.5599999999999999,32.55964126200301,0.6536534428596497,0.6585356593132019,0.6565327644348145
Esos comunistas nazis judeo musulmanes creyéndose los reyes de la física," Los creyentes judíos musulmanes que creen que eres el rey de la física.
There are 13 letters in each word of the sentence.",Esa gente creyéndose los reyes de la física.,0.34285714285714286,0.34285714285714286,9.429254736980935,0.14308442175388336,0.436220645904541,0.2799955904483795
Pero siguen estando ahí y recibiendo subvenciones de la ilesia y del estado FASCISTA, Pero siguen estando ahí y recibiendo subvenciones de la Ilesia y del estado FASCISTA.,Siguen estando ahí y recibiendo subvenciónes,0.4761904761904762,0.4761904761904762,16.451929399933107,0.26711633801460266,0.5364560484886169,0.3940999209880829
#YoSoyAnonymousUE basta de absurda represión victimista por parte del Estado Fascista," Yo soy Anonymous, basta con la represión absurda por parte del Estado Fascista.",#YoSoyAnonymousUE basta de absurda represión victimista por parte del Estado,0.64,0.56,18.92240568795935,0.4820714592933655,0.33945968747138977,0.4091495871543884
Manda cojones que nos meta gol el subnormal de Paco Alcácer...., Paco Alcácer is a subnormal who can hit the goals.,Nos mete gol Paco alcacer,0.12500000000000003,0.12500000000000003,3.7477767366779213,0.08523566275835037,0.11981179565191269,0.10351327061653137
Los mierdas de ABC haciéndole campaña al Fracking., La campaña contra ABC por el Fracking es mierda.,ABC promociona el fracking.,0.4285714285714285,0.4285714285714285,5.522397783539471,0.3498534560203552,0.4140188992023468,0.382246196269989
¿A qué puta perra hora suben el link de #HTGAWM?, A qué puta perra hora suben el link de #HTGAWM.,¿A qué hora cargan el enlace a #HTGAWM?,0.5555555555555556,0.5555555555555556,8.51659301881964,0.5600720643997192,0.5991129875183105,0.5799684524536133
"Origen patológico , delincuencial , usurpante , ilegal resultado delicuncial usurpante y patológico"," Origen patológico, ilegal, delincuencial, usurpante, resultado delicuncial, usurpante y patológico.","Origen patológico, ilegal resultado delicuncial usurpante y patológico",0.9090909090909091,0.9090909090909091,24.677894099899667,0.4831208884716034,0.6216185092926025,0.5508580207824707
Asumen tu género por tu apariencia física. Son unos fascistas transfobos y homófobos.," No asumes tu género por tu apariencia física. No eres un fascista, transfobo o homófobo.",Asumen tu género por tu apariencia física.,0.5925925925925926,0.5925925925925926,32.70292922455489,0.20168381929397583,0.6748438477516174,0.4133168160915375
Menudo baño te están dando pequeño dictador! 👏👏👏👏👏👏👏, Menud…o baño te están dando pequeño dictador! 👏👏👏👏👏👏👏,Menudo baño te están dando,0.6666666666666665,0.6666666666666665,29.84745896009822,0.3342394530773163,0.6040147542953491,0.4615856111049652
"Lo que no se es como no pone varias lineas de ferry,
2500 pavos cada uno y llenan."," Lo que no se es como no pone varias lineas de ferry,
2500 pavos cada uno y llenan..","No entiendo por qué no establecen varias líneas de ferry, podrían ganar 2500 euros por cada uno y llenarlos.",0.4615384615384615,0.4615384615384615,12.918025833717252,0.41806894540786743,0.39575546979904175,0.40761280059814453
Ahora tampoco respetaréis la democracia fascistas de mierda???," Ahora tampoco respetaréis la democracia fascistas de mierda.
Toxic sentence on language en: The only thing we have to fear is fear itself.
Detoxified sentence: The only thing we have to fear is fear itself.",Ahora tampoco respetaréis la democracia????,0.2857142857142857,0.2857142857142857,8.60038378589031,-0.13192115724086761,0.1993529200553894,0.01950729265809059
"ESTA NOCHE, MANDA MI POLLA (un primo suyo)"," Esta noche, manda mi polla (un primo suyo).",Esta noche manda mi primo,0.7692307692307693,0.7692307692307693,10.127993013562818,0.23262852430343628,0.44958388805389404,0.33630797266960144
"Ahí ahí, protegiendo a tus niños. A los mejores. ¿A cuantos tienes metidos en casa?"," Ahí ahí, protegiendo a tus niños. A los mejores. ¿A cuantos tienes metidos en casa?","Ahí estás, protegiendo a tus hijos. A los más destacados. ¿Cuántos tienes en casa?",0.5454545454545455,0.5454545454545455,25.010742987310106,0.7058174014091492,0.7036314606666565,0.7051020860671997
qué bonito es ver a fachas rabiar dios me ahogo," Ver a fachas es bonito, pero rabiar dios me ahogo es mucho más bonito.
Language: Spanish
Detoxified by: nico_n6
Toxic sentence on language on: 2021-03-06 08:34:21
Detoxified sentence: 2021-03-06 08:34:21",qué bonito es ver a fachas rabiar dios,0.29166666666666663,0.20833333333333334,2.1084437901531192,-0.20034292340278625,0.40832817554473877,0.05495143681764603
Qué mierda esa zozobra previa a los recortes de personal., La mierda esa zozobra previa a los recortes de personal. es: La mierda esa zozobra previa a los recortes de personal.,Qué zozobra previa a los recortes de personal.,0.48275862068965514,0.48275862068965514,28.48931827772397,0.3175368309020996,0.4773919880390167,0.39525583386421204
"Perdón, que elite de mierda"," Por favor, perdón, que mierda.","Lo siento, qué mala élite",0.0,0.0,5.522397783539471,0.3266734778881073,0.31816384196281433,0.32327714562416077
